ARCHIVE,URL
2020-16,https://www.cnn.com/2020/03/09/business/disneyland-shanghai-coronavirus-china-park/index.html
2020-16,https://www.cnn.com/2020/03/09/business/trip-com-ceo-salary-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/09/economy/global-recession-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/09/opinions/coronavirus-businesses-common-sense-glick/index.html
2020-16,https://www.cnn.com/2020/03/09/politics/donald-trump-economic-response-markets-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/10/business/mortgages-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/10/business/walmart-coronavirus-case/index.html
2020-16,https://www.cnn.com/2020/03/10/perspectives/economy-recession-coronavirus/
2020-16,https://www.cnn.com/2020/03/10/perspectives/economy-recession-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/10/politics/trump-coronavirus-economic-proposals-gop-meeting/index.html
2020-16,https://www.cnn.com/2020/03/11/business/coronavirus-new-rochelle-containment-center-businesses/index.html
2020-16,https://www.cnn.com/2020/03/11/business/coronavirus-sxsw-cancel-freelance-workers-trnd/index.html
2020-16,https://www.cnn.com/2020/03/11/business/phonesoap-alcohol-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/12/business/coronavirus-china-auto-aviation-losses/index.html
2020-16,https://www.cnn.com/2020/03/13/business/american-airlines-european-flights-coronavirus/index.html?utm_source=twCNN&utm_content=2020-03-13T13%3A00%3A16&utm_medium=social&utm_term=link
2020-16,https://www.cnn.com/2020/03/13/business/grubhub-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/13/business/sports-hourly-workers-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/15/business/coronavirus-lvmh-dior-hand-sanitizer-trnd/index.html
2020-16,https://www.cnn.com/2020/03/15/business/retailers-nike-store-closures-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/15/politics/steve-mnuchin-economy-recession-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/15/success/small-businesses-coronavirus/
2020-16,https://www.cnn.com/2020/03/15/success/small-businesses-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/15/success/small-businesses-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/15/success/small-businesses-coronavirus/index.html?fbclid=IwAR1qx81_DBUN9NmRB6BxwTjeyMAIaM2w5DYDSCLKZ7P0pX9CCXebGwlBgPk
2020-16,https://www.cnn.com/2020/03/16/business/coronavirus-grocery-elder-hours-trnd/index.html
2020-16,https://www.cnn.com/2020/03/16/business/las-vegas-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/16/economy/china-economy-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/16/economy/china-economy-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/16/economy/global-recession-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/16/economy/job-losses-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/16/economy/job-losses-coronavirus/index.html?utm_medium=social&utm_content=2020-03-17T01%3A01%3A09&utm_term=link&utm_source=twbusiness
2020-16,https://www.cnn.com/2020/03/16/opinions/grassroots-stimulus-package-coronavirus-warren/index.html
2020-16,https://www.cnn.com/2020/03/16/opinions/grassroots-stimulus-package-coronavirus-warren/index.html
2020-16,https://www.cnn.com/2020/03/16/politics/trump-us-economy-coronavirus-emergency/index.html
2020-16,https://www.cnn.com/2020/03/17/business/coronavirus-economic-response-europe-france/index.html
2020-16,https://www.cnn.com/2020/03/17/business/coronavirus-uber-pool-trnd/index.html
2020-16,https://www.cnn.com/2020/03/17/business/marriott-employees-furlough-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/17/business/toilet-paper-supply-chain-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/17/business/toilet-paper-supply-chain-coronavirus/index.html?fbclid=IwAR2uFKxyNy_2wrIysUOteEOLKVvjFzJgOHV7A5rt5mgiQQKJYh1KCq7Oiy8
2020-16,https://www.cnn.com/2020/03/17/business/volkswagen-plants-europe-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/17/business/walmart-workers-retail-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/17/perspectives/fed-interest-rate-cut-coronavirus-economy/index.html
2020-16,https://www.cnn.com/2020/03/17/politics/coronavirus-response-economic-plan-congress/index.html
2020-16,https://www.cnn.com/2020/03/17/politics/coronavirus-response-economic-plan-congress/index.html
2020-16,https://www.cnn.com/2020/03/18/business/bailout-requests-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/18/business/crude-oil-prices-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/18/business/recession-deficit-federal-reserve-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/18/business/recession-deficit-federal-reserve-coronavirus/index.html?fbclid=IwAR0OCr7fr7MHMqCndiKjFhxk-f6qX4A1JonWznE2SBW9RYYR6UcRoyE1dYg
2020-16,https://www.cnn.com/2020/03/18/business/retail-stores-coronavirus-macys-nordstrom/index.html
2020-16,https://www.cnn.com/2020/03/18/business/supermarkets-rationing-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/18/politics/read-treasury-memo-coronavirus-stimulus-package/index.html
